"fit_time","score_time","test_accuracy","test_f1_macro","test_balanced_accuracy"
"12.83843994140625","0.005455970764160156","1.0","1.0","1.0"
"7.365805149078369","0.0049533843994140625","1.0","1.0","1.0"
"9.041138648986816","0.004973173141479492","1.0","1.0","1.0"
