"fit_time","score_time","test_accuracy","test_f1_macro","test_balanced_accuracy"
"0.0008246898651123047","0.004494190216064453","1.0","1.0","1.0"
"0.00057220458984375","0.004036426544189453","1.0","1.0","1.0"
"0.0005643367767333984","0.003833293914794922","1.0","1.0","1.0"
"0.0005640983581542969","0.004156351089477539","0.5","0.3333333333333333","0.5"
"0.0005729198455810547","0.003838062286376953","1.0","1.0","1.0"
"0.0006115436553955078","0.003961086273193359","1.0","1.0","1.0"
"0.0005576610565185547","0.003946065902709961","1.0","1.0","1.0"
