"fit_time","score_time","test_accuracy","test_f1_macro","test_balanced_accuracy"
"0.013648271560668945","0.1220095157623291","0.8040832351786416","0.820353850375183","0.8313139435019291"
"0.011464118957519531","0.12625479698181152","0.2730844793713163","0.22777143610968037","0.2490694245845113"
"0.011462688446044922","0.12151145935058594","0.8219339622641509","0.8225925696067438","0.8347531839536078"
"0.011467695236206055","0.12415742874145508","0.5241650294695481","0.48473538524477466","0.4699592959556345"
