"fit_time","score_time","test_accuracy","test_f1_macro","test_balanced_accuracy"
"469.47572803497314","3.364879608154297","1","1","1"
"460.34603571891785","0.6484639644622803","1","1","1"
"461.3969192504883","0.6462366580963135","1","1","1"
"460.3981091976166","0.6429727077484131","1","1","1"
"461.4470453262329","0.6454572677612305","1","1","1"
