"fit_time","score_time","test_accuracy","test_f1_macro","test_balanced_accuracy"
"13.968632698059082","0.005574226379394531","1.0","1.0","1.0"
"19.21190357208252","0.00515437126159668","1.0","1.0","1.0"
"12.986129522323608","0.005116701126098633","1.0","1.0","1.0"
