"fit_time","score_time","test_accuracy","test_f1_macro","test_balanced_accuracy"
"0.0008151531219482422","0.004663705825805664","1.0","1.0","1.0"
"0.0006022453308105469","0.008562088012695312","1.0","1.0","1.0"
"0.0006077289581298828","0.004416227340698242","1.0","1.0","1.0"
